customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment,cluster,segment
405-5446859-2738483,86,1,3458.52,2,3,4,9,234,1,Occasional Buyers
405-5446923-8197373,122,1,5980.38,1,3,5,9,135,2,High Value Customers
405-5446954-3576995,13,1,3468.2,5,3,4,12,534,0,Regular Customers
405-5446986-4553259,91,1,1824.0,2,3,3,8,233,1,Occasional Buyers
405-5447054-8938727,6,1,5223.4,5,3,5,13,535,2,High Value Customers
405-5447395-6413939,79,1,1222.62,2,3,2,7,232,1,Occasional Buyers
405-5447659-3220093,58,1,630.24,3,3,1,7,331,0,Regular Customers
405-5449691-5394611,39,1,654.79,4,3,1,8,431,0,Regular Customers
405-5449757-4402263,10,1,5945.7,5,3,5,13,535,2,High Value Customers
405-5449947-3863170,10,1,1233.45,5,3,2,10,532,0,Regular Customers
405-5450005-8809723,58,1,541.82,3,3,1,7,331,0,Regular Customers
405-5450048-4550320,100,1,4018.4,1,3,5,9,135,1,Occasional Buyers
405-5450703-1537276,7,1,972.82,5,3,1,9,531,0,Regular Customers
405-5450813-3531201,74,1,766.02,3,3,1,7,331,1,Occasional Buyers
405-5450972-2276407,53,1,2083.35,3,3,3,9,333,0,Regular Customers
405-5451132-1828027,28,1,1377.47,4,3,2,9,432,0,Regular Customers
405-5451139-6759862,101,1,3529.18,1,3,4,8,134,1,Occasional Buyers
405-5451238-5602527,114,1,1335.6,1,3,2,6,132,1,Occasional Buyers
405-5451408-5707297,90,1,2083.35,2,3,3,8,233,1,Occasional Buyers
405-5451477-3382262,1,1,2334.32,5,3,3,11,533,0,Regular Customers
405-5451666-5515940,53,1,4439.12,3,3,5,11,335,2,High Value Customers
405-5452124-4718098,5,1,1084.94,5,3,2,10,532,0,Regular Customers
405-5452217-2983147,93,1,2034.04,2,3,3,8,233,1,Occasional Buyers
405-5452444-4255251,42,1,1068.65,4,3,2,9,432,0,Regular Customers
405-5452473-1779701,33,1,3974.85,4,3,5,12,435,0,Regular Customers
405-5452638-7868951,75,1,2045.25,2,3,3,8,233,1,Occasional Buyers
405-5452982-8938792,74,1,4686.1,3,3,5,11,335,2,High Value Customers
405-5453219-2865693,17,1,325.49,5,3,1,9,531,0,Regular Customers
405-5453250-1712387,55,1,1614.32,3,3,2,8,332,0,Regular Customers
405-5453532-2763577,122,1,1647.72,1,3,2,6,132,1,Occasional Buyers
405-5453653-9383124,97,1,4165.18,2,3,5,10,235,1,Occasional Buyers
405-5453815-1283841,115,1,2083.35,1,3,3,7,133,1,Occasional Buyers
405-5454004-7803356,8,1,941.36,5,3,1,9,531,0,Regular Customers
405-5454254-6821884,61,1,4103.88,3,3,5,11,335,2,High Value Customers
405-5454705-9811052,81,1,4407.94,2,3,5,10,235,2,High Value Customers
405-5454858-2384335,30,1,8188.97,4,3,5,12,435,2,High Value Customers
405-5454880-4892659,111,1,2530.78,1,3,4,8,134,1,Occasional Buyers
405-5454916-6596282,22,1,951.52,5,3,1,9,531,0,Regular Customers
405-5455068-2619838,6,1,2083.35,5,3,3,11,533,0,Regular Customers
405-5455111-3854350,72,1,1413.36,3,3,2,8,332,1,Occasional Buyers
405-5455394-7344569,99,1,1304.66,1,3,2,6,132,1,Occasional Buyers
405-5455797-9218617,57,1,1803.43,3,3,3,9,333,0,Regular Customers
405-5455942-3546658,99,1,556.28,1,3,1,5,131,1,Occasional Buyers
405-5456347-4283671,44,1,831.28,4,3,1,8,431,0,Regular Customers
405-5456435-1289376,34,1,2499.42,4,3,4,11,434,0,Regular Customers
405-5456537-9117376,105,1,704.86,1,3,1,5,131,1,Occasional Buyers
405-5457039-9895414,57,1,710.87,3,3,1,7,331,0,Regular Customers
405-5457100-2979485,58,1,1790.61,3,3,3,9,333,0,Regular Customers
405-5457210-1133005,82,1,1872.57,2,3,3,8,233,1,Occasional Buyers
405-5457291-9727030,35,1,8188.97,4,3,5,12,435,2,High Value Customers
405-5457455-9734072,17,1,5168.4,5,3,5,13,535,2,High Value Customers
405-5457536-4288345,40,1,4108.53,4,3,5,12,435,2,High Value Customers
405-5458242-3227777,37,1,810.73,4,3,1,8,431,0,Regular Customers
405-5458390-7798834,92,1,5956.94,2,3,5,10,235,2,High Value Customers
405-5458599-4630643,80,1,2041.25,2,3,3,8,233,1,Occasional Buyers
405-5458780-6211376,65,1,2387.44,3,3,3,9,333,1,Occasional Buyers
405-5458863-2759426,43,1,2796.2,4,3,4,11,434,0,Regular Customers
405-5458907-9705122,55,1,5096.82,3,3,5,11,335,2,High Value Customers
405-5458935-3691300,25,1,2397.28,5,3,4,12,534,0,Regular Customers
405-5459170-6459438,108,1,2147.3,1,3,3,7,133,1,Occasional Buyers
405-5459394-8162708,32,1,2083.35,4,3,3,10,433,0,Regular Customers
405-5460634-4664709,87,1,598.53,2,3,1,6,231,1,Occasional Buyers
405-5460814-9185385,88,1,1410.27,2,3,2,7,232,1,Occasional Buyers
405-5460912-2637412,63,1,6801.81,3,3,5,11,335,2,High Value Customers
405-5461005-3858904,10,1,2017.33,5,3,3,11,533,0,Regular Customers
405-5461296-6108784,54,1,4142.52,3,3,5,11,335,2,High Value Customers
405-5461320-5534106,8,1,1398.75,5,3,2,10,532,0,Regular Customers
405-5461688-5549908,120,1,2831.81,1,3,4,8,134,1,Occasional Buyers
405-5462159-1517303,71,1,1355.47,3,3,2,8,332,1,Occasional Buyers
405-5462236-6861461,42,1,1788.46,4,3,3,10,433,0,Regular Customers
405-5462340-7583530,116,1,2905.46,1,3,4,8,134,1,Occasional Buyers
405-5462416-7046964,115,1,2083.35,1,3,3,7,133,1,Occasional Buyers
405-5462622-6746096,6,1,2511.69,5,3,4,12,534,0,Regular Customers
405-5462812-7760955,69,1,872.53,3,3,1,7,331,1,Occasional Buyers
405-5462889-5290855,66,1,7685.76,3,3,5,11,335,2,High Value Customers
405-5462953-3376343,32,1,2599.04,4,3,4,11,434,0,Regular Customers
405-5463003-1440903,16,1,2624.09,5,3,4,12,534,0,Regular Customers
405-5463874-9710876,79,1,2455.83,2,3,4,9,234,1,Occasional Buyers
405-5464033-4146965,12,1,2083.35,5,3,3,11,533,0,Regular Customers
405-5464791-3426666,10,1,589.13,5,3,1,9,531,0,Regular Customers
405-5464960-2837178,15,1,277.18,5,3,1,9,531,0,Regular Customers
405-5465178-6806928,91,1,3294.4,2,3,4,9,234,1,Occasional Buyers
405-5465432-5960156,40,1,1078.56,4,3,2,9,432,0,Regular Customers
405-5465534-8883834,58,1,3172.3,3,3,4,10,334,0,Regular Customers
405-5465774-9396396,35,1,2083.35,4,3,3,10,433,0,Regular Customers
405-5465911-7592276,108,1,2774.7,1,3,4,8,134,1,Occasional Buyers
405-5465938-5117465,13,1,1721.82,5,3,2,10,532,0,Regular Customers
405-5466128-6119524,121,1,2539.71,1,3,4,8,134,1,Occasional Buyers
405-5466445-2811914,100,1,2765.0,1,3,4,8,134,1,Occasional Buyers
405-5466513-9472430,111,1,7421.4,1,3,5,9,135,2,High Value Customers
405-5466641-1810487,26,1,673.38,4,3,1,8,431,0,Regular Customers
405-5467140-5499244,112,1,2514.56,1,3,4,8,134,1,Occasional Buyers
405-5467321-9861478,120,1,3516.06,1,3,4,8,134,1,Occasional Buyers
405-5467467-9237267,64,1,5616.87,3,3,5,11,335,2,High Value Customers
405-5467701-3002699,3,1,2164.08,5,3,3,11,533,0,Regular Customers
405-5467848-1390302,25,1,4801.2,5,3,5,13,535,2,High Value Customers
405-5467902-4452119,101,1,2083.74,1,3,3,7,133,1,Occasional Buyers
405-5468008-8268551,69,1,1078.82,3,3,2,8,332,1,Occasional Buyers
405-5468203-2068529,23,1,1971.42,5,3,3,11,533,0,Regular Customers
405-5468218-7331015,18,1,3923.34,5,3,5,13,535,0,Regular Customers
405-5468243-1867462,5,1,5605.08,5,3,5,13,535,2,High Value Customers
405-5469104-6591718,118,1,2126.98,1,3,3,7,133,1,Occasional Buyers
405-5469148-4454457,56,1,2540.1,3,3,4,10,334,0,Regular Customers
405-5469385-7652003,53,1,2249.52,3,3,3,9,333,0,Regular Customers
405-5469539-6217059,26,1,988.02,4,3,1,8,431,0,Regular Customers
405-5469550-4717936,86,1,8188.97,2,3,5,10,235,2,High Value Customers
405-5469936-9024510,37,1,2083.35,4,3,3,10,433,0,Regular Customers
405-5470281-3924964,68,1,2770.76,3,3,4,10,334,1,Occasional Buyers
405-5470293-3380217,1,1,1725.82,5,3,2,10,532,0,Regular Customers
405-5470346-9859617,117,1,2083.35,1,3,3,7,133,1,Occasional Buyers
405-5470547-4043317,57,1,2716.54,3,3,4,10,334,0,Regular Customers
405-5471633-8984128,17,1,329.01,5,3,1,9,531,0,Regular Customers
405-5471803-2860804,76,1,5653.54,2,3,5,10,235,2,High Value Customers
405-5472058-4865738,92,1,3689.46,2,3,5,10,235,1,Occasional Buyers
405-5472105-9355055,110,1,1469.07,1,3,2,6,132,1,Occasional Buyers
405-5472244-4446435,109,1,5335.08,1,3,5,9,135,2,High Value Customers
405-5472271-5547034,41,1,2104.96,4,3,3,10,433,0,Regular Customers
405-5472779-6889030,76,1,2379.64,2,3,3,8,233,1,Occasional Buyers
405-5472801-3243030,44,1,8188.97,4,3,5,12,435,2,High Value Customers
405-5472801-3589723,120,1,871.67,1,3,1,5,131,1,Occasional Buyers
405-5473035-7054229,83,1,1453.53,2,3,2,7,232,1,Occasional Buyers
405-5473214-5597201,10,1,517.48,5,3,1,9,531,0,Regular Customers
405-5474349-3383251,26,1,1122.88,4,3,2,9,432,0,Regular Customers
405-5474387-4926916,64,1,3835.9,3,3,5,11,335,2,High Value Customers
405-5474409-1017160,42,1,4946.34,4,3,5,12,435,2,High Value Customers
405-5474560-6007091,71,1,643.88,3,3,1,7,331,1,Occasional Buyers
405-5474644-4767958,69,1,4365.66,3,3,5,11,335,2,High Value Customers
405-5474856-1741476,84,1,2083.35,2,3,3,8,233,1,Occasional Buyers
405-5475131-1879592,94,1,4906.58,2,3,5,10,235,2,High Value Customers
405-5476079-8140963,14,1,2793.21,5,3,4,12,534,0,Regular Customers
405-5476308-8458372,70,1,2139.71,3,3,3,9,333,1,Occasional Buyers
405-5476378-1807901,37,1,7382.82,4,3,5,12,435,2,High Value Customers
405-5476474-2207053,60,1,1478.24,3,3,2,8,332,0,Regular Customers
405-5476567-9758792,64,1,849.61,3,3,1,7,331,1,Occasional Buyers
405-5476652-9178045,26,1,2617.78,4,3,4,11,434,0,Regular Customers
405-5477658-2680527,67,1,3051.3,3,3,4,10,334,1,Occasional Buyers
405-5477919-1877484,66,1,1429.98,3,3,2,8,332,1,Occasional Buyers
405-5478218-4162394,28,1,2073.26,4,3,3,10,433,0,Regular Customers
405-5478298-8070669,117,1,883.22,1,3,1,5,131,1,Occasional Buyers
405-5478413-3783211,29,1,1759.63,4,3,2,9,432,0,Regular Customers
405-5478464-4481308,25,1,385.65,5,3,1,9,531,0,Regular Customers
405-5478546-9945221,73,1,2490.15,3,3,4,10,334,1,Occasional Buyers
405-5478626-3584805,77,1,1519.53,2,3,2,7,232,1,Occasional Buyers
405-5478885-8773161,35,1,2008.38,4,3,3,10,433,0,Regular Customers
405-5478966-1571751,8,1,2370.2,5,3,3,11,533,0,Regular Customers
405-5478990-4035734,90,1,2927.8,2,3,4,9,234,1,Occasional Buyers
405-5479136-1171322,17,1,1999.28,5,3,3,11,533,0,Regular Customers
405-5479412-5691156,8,1,1447.35,5,3,2,10,532,0,Regular Customers
405-5479425-7335616,41,1,2663.78,4,3,4,11,434,0,Regular Customers
405-5479677-6992158,68,1,2645.39,3,3,4,10,334,1,Occasional Buyers
405-5480007-3167162,91,1,5848.88,2,3,5,10,235,2,High Value Customers
405-5481100-6503039,3,1,1335.22,5,3,2,10,532,0,Regular Customers
405-5481255-2485759,22,1,589.23,5,3,1,9,531,0,Regular Customers
405-5481385-5922652,14,1,791.9,5,3,1,9,531,0,Regular Customers
405-5481469-5702986,64,1,2588.6,3,3,4,10,334,1,Occasional Buyers
405-5481648-2843539,94,1,8188.97,2,3,5,10,235,2,High Value Customers
405-5481682-3450076,69,1,491.07,3,3,1,7,331,1,Occasional Buyers
405-5481750-1008773,7,1,928.64,5,3,1,9,531,0,Regular Customers
405-5482527-1763183,39,1,8188.97,4,3,5,12,435,2,High Value Customers
405-5482698-2049995,81,1,524.46,2,3,1,6,231,1,Occasional Buyers
405-5482922-6315569,118,1,2726.23,1,3,4,8,134,1,Occasional Buyers
405-5483145-7799857,85,1,518.03,2,3,1,6,231,1,Occasional Buyers
405-5483299-2807190,63,1,269.67,3,3,1,7,331,1,Occasional Buyers
405-5483429-2472926,57,1,782.14,3,3,1,7,331,0,Regular Customers
405-5483845-8852413,8,1,506.72,5,3,1,9,531,0,Regular Customers
405-5484090-9019729,58,1,948.6,3,3,1,7,331,0,Regular Customers
405-5484662-7173221,31,1,4307.54,4,3,5,12,435,2,High Value Customers
405-5484707-3804667,23,1,806.86,5,3,1,9,531,0,Regular Customers
405-5484712-5966073,46,1,1446.99,4,3,2,9,432,0,Regular Customers
405-5485152-7268016,88,1,2029.68,2,3,3,8,233,1,Occasional Buyers
405-5485704-2489758,100,1,2013.91,1,3,3,7,133,1,Occasional Buyers
405-5486204-4372362,31,1,1664.14,4,3,2,9,432,0,Regular Customers
405-5486524-5864558,121,1,334.9,1,3,1,5,131,1,Occasional Buyers
405-5486555-3314942,47,1,2795.63,4,3,4,11,434,0,Regular Customers
405-5486568-2984901,100,1,5316.28,1,3,5,9,135,2,High Value Customers
405-5486651-4965789,6,1,3459.22,5,3,4,12,534,0,Regular Customers
405-5486871-8920144,3,1,1017.82,5,3,1,9,531,0,Regular Customers
405-5486947-7949626,82,1,1081.21,2,3,2,7,232,1,Occasional Buyers
405-5487445-3604018,114,1,1877.96,1,3,3,7,133,1,Occasional Buyers
405-5488418-2492615,34,1,497.59,4,3,1,8,431,0,Regular Customers
405-5488992-3444099,94,1,1877.79,2,3,3,8,233,1,Occasional Buyers
405-5489101-4071754,45,1,684.84,4,3,1,8,431,0,Regular Customers
405-5489169-5442864,47,1,2774.63,4,3,4,11,434,0,Regular Customers
405-5489439-5494836,25,1,2254.96,5,3,3,11,533,0,Regular Customers
405-5489601-8049007,18,1,303.51,5,3,1,9,531,0,Regular Customers
405-5490262-1396574,48,1,2173.18,4,3,3,10,433,0,Regular Customers
405-5490661-7575533,51,1,1292.02,3,3,2,8,332,0,Regular Customers
405-5490792-1616554,47,1,354.16,4,3,1,8,431,0,Regular Customers
405-5491003-8135725,68,1,6480.36,3,3,5,11,335,2,High Value Customers
405-5491008-4927906,49,1,4085.31,4,3,5,12,435,2,High Value Customers
405-5491072-5649924,33,1,3045.54,4,3,4,11,434,0,Regular Customers
405-5491305-3870624,22,1,1525.32,5,3,2,10,532,0,Regular Customers
405-5491490-8741334,115,1,4650.4,1,3,5,9,135,1,Occasional Buyers
405-5491493-8806297,61,1,1628.24,3,3,2,8,332,0,Regular Customers
405-5491567-4076383,4,1,1566.78,5,3,2,10,532,0,Regular Customers
405-5491778-9714088,66,1,959.98,3,3,1,7,331,1,Occasional Buyers
405-5491824-1032196,18,1,1512.74,5,3,2,10,532,0,Regular Customers
405-5492460-7655216,104,1,393.08,1,3,1,5,131,1,Occasional Buyers
405-5492924-3170323,46,1,2724.02,4,3,4,11,434,0,Regular Customers
405-5493247-4909513,87,1,5011.02,2,3,5,10,235,2,High Value Customers
405-5493610-5244704,122,1,499.06,1,3,1,5,131,1,Occasional Buyers
405-5493993-8598917,40,1,1382.29,4,3,2,9,432,0,Regular Customers
405-5493995-3951996,39,1,5759.12,4,3,5,12,435,2,High Value Customers
405-5494020-2165210,32,1,3196.56,4,3,4,11,434,0,Regular Customers
405-5494037-5964866,52,1,2844.12,3,3,4,10,334,0,Regular Customers
405-5494327-2102403,23,1,822.87,5,3,1,9,531,0,Regular Customers
405-5494951-8030143,22,1,1372.34,5,3,2,10,532,0,Regular Customers
405-5495318-8767636,17,1,1629.24,5,3,2,10,532,0,Regular Customers
405-5495359-8863755,19,1,5492.54,5,3,5,13,535,2,High Value Customers
405-5495415-6220107,40,1,2992.99,4,3,4,11,434,0,Regular Customers
405-5495528-2784509,120,1,8188.97,1,3,5,9,135,2,High Value Customers
405-5495552-4184209,43,1,2083.35,4,3,3,10,433,0,Regular Customers
405-5496085-4180904,36,1,2218.76,4,3,3,10,433,0,Regular Customers
405-5496128-7511969,52,1,2557.78,3,3,4,10,334,0,Regular Customers
405-5496337-1477569,9,1,1822.02,5,3,3,11,533,0,Regular Customers
405-5496799-9726837,120,1,4470.2,1,3,5,9,135,1,Occasional Buyers
405-5496857-7022495,17,1,1731.74,5,3,2,10,532,0,Regular Customers
405-5497099-1790019,104,1,8188.97,1,3,5,9,135,2,High Value Customers
405-5497105-3029512,87,1,2749.7,2,3,4,9,234,1,Occasional Buyers
405-5497316-9680941,67,1,1317.8,3,3,2,8,332,1,Occasional Buyers
405-5497370-9277709,107,1,5600.0,1,3,5,9,135,2,High Value Customers
405-5497531-9575702,62,1,4140.82,3,3,5,11,335,2,High Value Customers
405-5498138-8188944,110,1,2156.46,1,3,3,7,133,1,Occasional Buyers
405-5498156-4119073,44,1,2665.23,4,3,4,11,434,0,Regular Customers
405-5498228-9944423,20,1,3183.22,5,3,4,12,534,0,Regular Customers
405-5498250-1991424,53,1,961.47,3,3,1,7,331,0,Regular Customers
405-5498444-6414665,27,1,5122.77,4,3,5,12,435,2,High Value Customers
405-5498479-1830009,83,1,2065.08,2,3,3,8,233,1,Occasional Buyers
405-5498617-4716068,108,1,5855.22,1,3,5,9,135,2,High Value Customers
405-5498827-1657646,15,1,5739.88,5,3,5,13,535,2,High Value Customers
405-5498863-8689127,69,1,5416.52,3,3,5,11,335,2,High Value Customers
405-5499280-1578182,110,1,2876.5,1,3,4,8,134,1,Occasional Buyers
405-5499414-6020299,75,1,503.73,2,3,1,6,231,1,Occasional Buyers
405-5499662-3996802,65,1,631.67,3,3,1,7,331,1,Occasional Buyers
405-5500359-7613608,18,1,1846.59,5,3,3,11,533,0,Regular Customers
405-5500389-5311018,29,1,2942.15,4,3,4,11,434,0,Regular Customers
405-5500431-7386752,17,1,2791.04,5,3,4,12,534,0,Regular Customers
405-5500852-4148491,51,1,1768.02,3,3,2,8,332,0,Regular Customers
405-5501175-9827083,21,1,8188.97,5,3,5,13,535,2,High Value Customers
405-5501449-6934628,71,1,829.26,3,3,1,7,331,1,Occasional Buyers
405-5501543-5718335,23,1,947.04,5,3,1,9,531,0,Regular Customers
405-5501795-6433336,92,1,935.52,2,3,1,6,231,1,Occasional Buyers
405-5502605-8930313,33,1,2731.9,4,3,4,11,434,0,Regular Customers
405-5502716-3614561,26,1,2029.63,4,3,3,10,433,0,Regular Customers
405-5502981-5577897,115,1,1960.74,1,3,3,7,133,1,Occasional Buyers
405-5503008-5781767,66,1,5945.88,3,3,5,11,335,2,High Value Customers
405-5503182-5077316,52,1,5254.84,3,3,5,11,335,2,High Value Customers
405-5503811-2287786,38,1,2336.22,4,3,3,10,433,0,Regular Customers
405-5503816-2951872,68,1,4014.92,3,3,5,11,335,2,High Value Customers
405-5503829-1831159,121,1,1979.01,1,3,3,7,133,1,Occasional Buyers
405-5503955-3163816,101,1,761.4,1,3,1,5,131,1,Occasional Buyers
405-5504013-8730322,6,1,428.6,5,3,1,9,531,0,Regular Customers
405-5504235-2474210,12,1,4139.14,5,3,5,13,535,0,Regular Customers
405-5504696-9359774,89,1,2495.0,2,3,4,9,234,1,Occasional Buyers
405-5505212-6749827,25,1,690.34,5,3,1,9,531,0,Regular Customers
405-5505794-6702039,91,1,7498.72,2,3,5,10,235,2,High Value Customers
405-5505847-5689407,22,1,3461.58,5,3,4,12,534,0,Regular Customers
405-5505888-2985384,92,1,1157.36,2,3,2,7,232,1,Occasional Buyers
405-5505918-4022296,20,1,2899.5,5,3,4,12,534,0,Regular Customers
405-5506154-4258731,113,1,1215.63,1,3,2,6,132,1,Occasional Buyers
405-5506284-4782662,89,1,898.07,2,3,1,6,231,1,Occasional Buyers
405-5506361-5619650,101,1,7679.28,1,3,5,9,135,2,High Value Customers
405-5506417-4355515,115,1,383.92,1,3,1,5,131,1,Occasional Buyers
405-5506628-7395486,84,1,1066.39,2,3,2,7,232,1,Occasional Buyers
405-5506757-2549040,98,1,3291.28,2,3,4,9,234,1,Occasional Buyers
405-5507186-2245165,49,1,1305.19,4,3,2,9,432,0,Regular Customers
405-5507241-4316925,26,1,1105.44,4,3,2,9,432,0,Regular Customers
405-5507462-7612223,71,1,800.8,3,3,1,7,331,1,Occasional Buyers
405-5507859-8827842,7,1,2512.45,5,3,4,12,534,0,Regular Customers
405-5508048-2553320,95,1,595.0,2,3,1,6,231,1,Occasional Buyers
405-5508266-1526233,84,1,756.27,2,3,1,6,231,1,Occasional Buyers
405-5508694-3379844,31,1,8188.97,4,3,5,12,435,2,High Value Customers
405-5508919-8672759,98,1,2395.5,2,3,4,9,234,1,Occasional Buyers
405-5509023-6219395,95,1,1429.7,2,3,2,7,232,1,Occasional Buyers
405-5509130-7777017,36,1,2636.86,4,3,4,11,434,0,Regular Customers
405-5509340-9480870,94,1,1030.05,2,3,2,7,232,1,Occasional Buyers
405-5510020-1837350,106,1,3859.84,1,3,5,9,135,1,Occasional Buyers
405-5510286-6625421,81,1,2801.44,2,3,4,9,234,1,Occasional Buyers
405-5510447-5043170,58,1,1256.33,3,3,2,8,332,0,Regular Customers
405-5510493-1731419,45,1,2491.74,4,3,4,11,434,0,Regular Customers
405-5510512-5936291,101,1,2731.46,1,3,4,8,134,1,Occasional Buyers
405-5510767-4270489,76,1,1098.37,2,3,2,7,232,1,Occasional Buyers
405-5510824-1364268,79,1,1820.99,2,3,3,8,233,1,Occasional Buyers
405-5511114-8464512,16,1,1297.18,5,3,2,10,532,0,Regular Customers
405-5511227-1088915,10,1,2984.98,5,3,4,12,534,0,Regular Customers
405-5511253-8092358,90,1,2707.3,2,3,4,9,234,1,Occasional Buyers
405-5511470-9594805,97,1,1473.19,2,3,2,7,232,1,Occasional Buyers
405-5511936-6870981,92,1,5623.56,2,3,5,10,235,2,High Value Customers
405-5512015-6005082,105,1,666.89,1,3,1,5,131,1,Occasional Buyers
405-5512048-5010987,88,1,1237.52,2,3,2,7,232,1,Occasional Buyers
405-5512083-9369159,112,1,1310.55,1,3,2,6,132,1,Occasional Buyers
405-5512229-8599459,118,1,2083.51,1,3,3,7,133,1,Occasional Buyers
405-5512611-4180925,73,1,4788.42,3,3,5,11,335,2,High Value Customers
405-5512645-7914278,115,1,2845.3,1,3,4,8,134,1,Occasional Buyers
405-5512950-5775704,65,1,5169.44,3,3,5,11,335,2,High Value Customers
405-5513355-1066301,3,1,2253.88,5,3,3,11,533,0,Regular Customers
405-5513395-3044600,107,1,2374.54,1,3,3,7,133,1,Occasional Buyers
405-5513790-7247301,62,1,2117.78,3,3,3,9,333,1,Occasional Buyers
405-5514042-6694151,8,1,2694.41,5,3,4,12,534,0,Regular Customers
405-5514086-4067626,10,1,4278.2,5,3,5,13,535,0,Regular Customers
405-5514588-9813655,62,1,907.53,3,3,1,7,331,1,Occasional Buyers
405-5514839-4730505,39,1,1675.43,4,3,2,9,432,0,Regular Customers
405-5514903-8037446,45,1,1734.57,4,3,2,9,432,0,Regular Customers
405-5515041-6382251,10,1,4547.36,5,3,5,13,535,0,Regular Customers
405-5515082-3469861,119,1,2751.46,1,3,4,8,134,1,Occasional Buyers
405-5515118-9548133,5,1,2380.74,5,3,3,11,533,0,Regular Customers
405-5515223-2789837,121,1,855.14,1,3,1,5,131,1,Occasional Buyers
405-5515817-7404907,37,1,4119.6,4,3,5,12,435,0,Regular Customers
405-5515962-7175965,56,1,1304.37,3,3,2,8,332,0,Regular Customers
405-5516199-1647595,5,1,2287.71,5,3,3,11,533,0,Regular Customers
405-5516376-7294288,55,1,3281.34,3,3,4,10,334,0,Regular Customers
405-5516645-2614892,98,1,5011.02,2,3,5,10,235,2,High Value Customers
405-5516715-8991058,118,1,4985.1,1,3,5,9,135,2,High Value Customers
405-5517454-3922216,66,1,2422.88,3,3,4,10,334,1,Occasional Buyers
405-5517526-4647936,26,1,2486.4,4,3,4,11,434,0,Regular Customers
405-5517689-7795219,117,1,2213.11,1,3,3,7,133,1,Occasional Buyers
405-5518088-2204137,45,1,3501.68,4,3,4,11,434,0,Regular Customers
405-5518500-8805459,94,1,538.5,2,3,1,6,231,1,Occasional Buyers
405-5518997-6054874,64,1,2223.08,3,3,3,9,333,1,Occasional Buyers
405-5520135-6030019,46,1,2328.92,4,3,3,10,433,0,Regular Customers
405-5520604-3606949,46,1,510.06,4,3,1,8,431,0,Regular Customers
405-5520800-9975021,77,1,1758.08,2,3,2,7,232,1,Occasional Buyers
405-5520969-5242841,38,1,3058.38,4,3,4,11,434,0,Regular Customers
